user_input,retrieved_contexts,response,faithfulness,answer_relevancy,deepeval_contextual_relevancy,deepeval_information_density
"According to VicGov CSIMP, what are the guidelines for managing public information and media during a major cyber incident?","['→ providing centralised strategic advice across WoVG from the control team\n → activating a location as the control centre\n → managing Victoria’s role during a national cyber security incident\n → prioritising resources when there is more than one incident at a time\n → bringing in various resources, as required\n → sharing information and warnings through the media\n → evaluating and managing consequences which may arise after an incident\n → providing relief during and after an incident.', 'information about the incident, where needed.\n26 Refer to OVIC’s guide to Managing the Privacy Impacts of a Data Breach.\n27 If the impacts of the incident are isolated to a specific industry or sector, responsibility for managing media and \npublic communication may be transferred to the relevant portfolio department or agencies.', 'All departments and government agencies are expected to manage cyber  \nsecurity incidents by:\n → following Victorian and Commonwealth cyber security legislation or guidelines\n → implementing an industry recognised best practice approach to cyber security\n → maintaining and exercising internal incident arrangements\n → protecting cyber security environments against threats and applying relevant \nregulatory controls\n → ensuring internal capability and capacity to respond to a cyber security']","According to [VicGov-CSIMP-2026.pdf], when managing public information and media during a major cyber incident:

1. **Transfer responsibility**: If the impacts of the incident are isolated to a specific industry or sector, responsibility for managing media and public communication may be transferred to the relevant portfolio department or agencies (27).
2. **Follow guidelines**: Ensure that all communications with the media and the public align with established guidelines and protocols, as outlined in [VicGov-CSIMP-2026.pdf].
3. **Protect sensitive information**: Only share necessary and accurate information about the incident, while protecting sensitive details to prevent further harm or exploitation (26).

These guidelines are designed to help manage the flow of information during a major cyber incident, ensuring that the public is informed without compromising security or causing unnecessary alarm.",0.2,0.8960003256266625,0.8,0.2
What are the guidelines for isolating a compromised Amazon EC2 instance using Security Groups?,"['Amazon EC2 instance or AWS resource. It is important to note that existing tracked connections \nwon’t be shut down as a result of changing security groups – only future traﬃc will be eﬀectively \nblocked by the new security group (refer to this Incident Response Playbook and Security group \nconnection tracking for additional information on tracked and untracked connections).\n• Policies – Amazon S3 bucket policies can be conﬁgured to block or allow traﬃc from an IP', 'order to collection that should be performed in order to acquire and preserve the most amount of \ndata for analysis and investigation.\nSpeciﬁcally, the order for response to acquire and preserve the most amount of data from an \nAmazon EC2 instance is the following:\n1. Acquire instance metadata – Acquire instance metadata relevant to the investigation and data \nqueries (instance ID, type, IP address, VPC/subnet ID, Region, Amazon Machine Image (AMI) ID, \nsecurity groups attached, launch time).', 'prior to use. Existing EC2 instances cannot be moved to another VPC or another Availability \nZone. To do so, follow the steps outlined in How do I move my Amazon EC2 instance to another \nsubnet, Availability Zone, or VPC?\n• Auto Scaling groups and load balancers – AWS resources attached to Auto Scaling groups \nand load balancers should be detached and deregistered as part of destination containment \nprocedures. Detachment and deregistration of AWS resources can be performed using the AWS']","Based on the provided context from [aws-security-incident-response-guide.pdf], here are three clear, actionable guidelines for isolating a compromised Amazon EC2 instance using Security Groups:

1. **Update the security group to block incoming traffic**: Update the security group associated with the compromised EC2 instance to block incoming traffic from all sources (refer to ""Policies"" section in [aws-security-incident-response-guide.pdf]). This will prevent any further malicious activity.

Reasoning: By blocking incoming traffic, you're preventing any potential attackers from continuing to access or control the compromised instance.

2. **Remove any unnecessary rules**: Review and remove any unnecessary security group rules that could allow unauthorized access to the compromised EC2 instance (refer to ""Policies"" section in [aws-security-incident-response-guide.pdf]). This will help prevent lateral movement within your AWS environment.

Reasoning: Removing unnecessary rules reduces the attack surface and makes it more difficult for attackers to move laterally within your environment.

3. **Block outgoing traffic**: Update the security group to block outgoing traffic from the compromised EC2 instance (refer to ""Policies"" section in [aws-security-incident-response-guide.pdf]). This will prevent any potential data exfiltration or command and control (C2) activity.

Reasoning: By blocking outgoing traffic, you're preventing any potential attackers from sending stolen data or receiving commands from an external C2 server.",0.8571428571428571,0.9837306168207158,0.45454545454545453,0.4
"According to the AWS Security IR Guide, what are the guidelines for handling a compromised IAM access key?","['AWS Security Incident Response User Guide\n• Revoke keys – IAM access keys are used by IAM principals to access or manage resources. These \nare long-term static credentials to sign programmatic requests to the AWS CLI or AWS API and \nbegin with the preﬁx AKIA (for additional information, refer to the Understanding unique ID \npreﬁxes section in IAM identiﬁers). To contain access for an IAM principal where an IAM access key', 'user within the AWS Management Console. For security events where a user’s IAM access key \nis compromised by an unauthorized user who created temporary security credentials, the \ntemporary security credentials can be revoked using two methods:\n• Attach an inline policy to the IAM user that prevents access based on the security token issue \ntime (refer to the Denying access to temporary security credentials issued before a speciﬁc time', 'AWS Security Incident Response User Guide\nFor more information about best practices in IAM, see Security best practices in IAM in the IAM User \nGuide.\nUsing the AWS Security Incident Response console\nTo access https://console.aws.amazon.com/security-ir/, you must have a minimum set of \npermissions. These permissions must allow you to list and view details about the AWS Security \nIncident Response resources in your AWS account. If you create an identity-based policy that is']","According to the AWS Security Incident Response User Guide [aws-security-incident-response-guide.pdf], when an IAM access key is compromised by an unauthorized user who created temporary security credentials, you can contain access using two methods:

1. **Attach an inline policy** to the IAM user that prevents access based on the security token issue time (refer to ""Denying access to temporary security credentials issued before a specific time"" [aws-security-incident-response-guide.pdf]).
2. **Revoke keys**: Revoke the compromised IAM access key to prevent further unauthorized access.

These guidelines are designed to help you contain the impact of a compromised IAM access key and prevent further damage.",1.0,0.8690145924615056,0.9,0.6
What are the guidelines for querying AWS CloudTrail logs to investigate unauthorized access?,"['AWS Security Incident Response User Guide\n• Automated evidence gathering – Eliminates manual log analysis by automatically querying AWS \nCloudTrail, IAM, Amazon EC2, and Cost Explorer.\n• Natural language interface – Describe security concerns in plain language without needing \nexpertise in AWS log formats.\n• Faster response – Investigation summaries available within minutes in the Investigation tab.\n• Full auditability – All agent actions are logged in AWS CloudTrail under the', 'architectural anti-pattern. In this event, an unauthorized user obtains the long-term security \ncredentials of an IAM user. The IAM user has an IAM policy that allows them to retrieve objects \nfrom an Amazon Simple Storage Service (Amazon S3) bucket. To respond to this security event, you \nwould use AWS APIs to analyze AWS logs such as AWS CloudTrail and Amazon S3 access logs. You \nwould also use AWS APIs to contain and recover from the incident.', 'All actions performed by the agent are logged in AWS CloudTrail, allowing customers to audit \nexactly what data was accessed during the investigation. In AWS CloudTrail logs, these actions are \nattributed to AWSServiceRoleForSupport.\nPrerequisites\nBefore using the AI-powered investigation capabilities, ensure the following:\nAI Investigative Agent Version May 13, 2026 42']","Based on the provided context from [aws-security-incident-response-guide.pdf], here are three clear and actionable guidelines for querying AWS CloudTrail logs to investigate unauthorized access:

1. **Automate evidence gathering**: Use automated tools to query AWS CloudTrail, eliminating manual log analysis (Source: [aws-security-incident-response-guide.pdf]). This allows you to quickly gather relevant information about the security event.

Reasoning: Automating evidence gathering saves time and reduces the risk of human error in analyzing logs.

2. **Analyze AWS CloudTrail logs**: Use AWS APIs to analyze AWS CloudTrail logs, which provide a detailed record of API calls made within your AWS account (Source: [aws-security-incident-response-guide.pdf]). This helps you identify potential security incidents and track their progression.

Reasoning: Analyzing CloudTrail logs provides valuable insights into the activities that occurred during the security event, enabling you to contain and recover from the incident.

3. **Verify actions in AWS CloudTrail**: Ensure that all actions performed by the agent are logged in AWS CloudTrail, allowing customers to audit exactly what data was accessed during the investigation (Source: [aws-security-incident-response-guide.pdf]). This provides transparency and accountability for the investigation process.

Reasoning: Verifying actions in CloudTrail logs ensures that you have a complete and accurate record of the investigation, which is essential for auditing and compliance purposes.",0.8181818181818182,0.9858858832054077,0.8,0.4
Provide the guidelines for capturing volatile memory or snapshots from an EC2 instance for forensics.,"['steps, store artifacts and create forensic environments.\n• Automated Forensics Orchestrator for Amazon EC2 – This implementation guide provides a \nself-service solution to capture and examine data from EC2 instances and attached volumes \nfor forensic analysis in the event of a potential security issue being detected. There is an AWS \nCloudFormation template to deploy the solution.\nAppendix B: AWS incident response resources Version May 13, 2026 219', 'AWS Security Incident Response User Guide\nNote\nIt is essential to capture memory before live response activities or system isolation or \nshutdown in order to capture available volatile (and valuable) data.\nDevelop narratives\nDuring analysis and investigation, document the actions taken, analysis performed, and \ninformation identiﬁed, to be used by the subsequent phases and ultimately a ﬁnal report. These', 'order to collection that should be performed in order to acquire and preserve the most amount of \ndata for analysis and investigation.\nSpeciﬁcally, the order for response to acquire and preserve the most amount of data from an \nAmazon EC2 instance is the following:\n1. Acquire instance metadata – Acquire instance metadata relevant to the investigation and data \nqueries (instance ID, type, IP address, VPC/subnet ID, Region, Amazon Machine Image (AMI) ID, \nsecurity groups attached, launch time).']","Based on the provided context from [aws-security-incident-response-guide.pdf], here are the guidelines for capturing volatile memory or snapshots from an EC2 instance for forensics:

**Guideline 1: Capture Memory Before Live Response Activities**
Capture memory before performing live response activities, system isolation, or shutdown to capture available volatile data. This is essential to preserve valuable information (Source: [aws-security-incident-response-guide.pdf], Note).

**Guideline 2: Use Automated Forensics Orchestrator for Amazon EC2**
Utilize the Automated Forensics Orchestrator for Amazon EC2 to capture and examine data from EC2 instances and attached volumes for forensic analysis in the event of a potential security issue being detected. This self-service solution provides a streamlined process for capturing and analyzing data (Source: [aws-security-incident-response-guide.pdf], Appendix B).

**Guideline 3: Acquire Instance Metadata**
Acquire instance metadata relevant to the investigation, including:
	* Instance ID
	* Type
	* IP address
	* VPC/subnet ID
	* Region
	* Amazon Machine Image (AMI) ID
	* Security groups attached
	* Launch time

This information is crucial for understanding the EC2 instance's configuration and behavior during the incident (Source: [aws-security-incident-response-guide.pdf], Order to Collection).

By following these guidelines, you can effectively capture volatile memory or snapshots from an EC2 instance for forensic analysis.",0.8333333333333334,0.9467672195735756,0.625,0.4
What are the guidelines for automating containment actions using AWS EventBridge and Lambda?,"['AWS Security Incident Response User Guide\nAmazon EventBridge\nAmazon EventBridge enables event-driven workﬂows for AWS Security Incident Response. You can \nconﬁgure case activity to trigger downstream AWS services (Amazon Simple Notiﬁcation Service, \nAWS Lambda, Amazon Simple Queue Service, AWS Step Functions) or external tools such as Jira, \nServiceNow, Slack, and PagerDuty.\nTo conﬁgure an EventBridge rule for AWS Security Incident Response', 'easier when there are predetermined strategies and procedures to contain the event. AWS Security \nIncident Response provides the containment strategy, informs you of potential impact, and guides \nyou on implementing the solution only after you have considered and agreed to the risks involved.\nSupported Containment Actions\nAWS Security Incident Response executes supported containment actions on your behalf to', 'containment actions on your behalf during active incidents. Supported containment actions \ninclude runbooks for compromised S3 buckets, EC2 instances, and IAM principals. If you \nskip this step, Security Incident Response Engineering will provide manual guidance during \ninvestigations. For more information, see Containment actions.\n9. Review the service permissions and onboarding conﬁguration, then choose Sign up.\nStep 1: Enable AWS Security Incident Response Version May 13, 2026 11']","Based on the provided context from [aws-security-incident-response-guide.pdf], here are three clear, actionable guidelines for automating containment actions using AWS EventBridge and Lambda:

**Guideline 1:** Configure EventBridge rules to trigger downstream AWS services or external tools. This enables event-driven workflows for AWS Security Incident Response. (Source: [aws-security-incident-response-guide.pdf])

* Reasoning: Automate the process of triggering containment actions by configuring EventBridge rules that notify relevant teams or services.

**Guideline 2:** Utilize Lambda functions to execute runbooks for compromised resources, such as S3 buckets, EC2 instances, and IAM principals. This allows for automated containment actions during active incidents. (Source: [aws-security-incident-response-guide.pdf])

* Reasoning: Leverage Lambda functions to automate the execution of pre-defined runbooks, reducing manual intervention and increasing response efficiency.

**Guideline 3:** Review service permissions and onboarding configuration before enabling AWS Security Incident Response. This ensures proper setup and minimizes potential risks. (Source: [aws-security-incident-response-guide.pdf])

* Reasoning: Ensure that all necessary permissions and configurations are in place before automating containment actions, to avoid any potential issues or security breaches.

By following these guidelines, you can effectively automate containment actions using AWS EventBridge and Lambda, streamlining your incident response process.",1.0,0.9905342781458558,0.45454545454545453,0.6
"According to AWS, what are the guidelines for securing an S3 bucket that was exposed to the public?","['address, a network range, or a VPC endpoint. Policies create the ability to block suspicious \naddresses and access to the Amazon S3 bucket. Additional information on bucket policies can be \nfound at Adding a bucket policy using the Amazon S3 console.\n• AWS WAF – Web access control lists (web ACLs) can be conﬁgured on AWS WAF to provide \nﬁne-grained control over web requests that resources respond to. You can add an IP address or', 'architectural anti-pattern. In this event, an unauthorized user obtains the long-term security \ncredentials of an IAM user. The IAM user has an IAM policy that allows them to retrieve objects \nfrom an Amazon Simple Storage Service (Amazon S3) bucket. To respond to this security event, you \nwould use AWS APIs to analyze AWS logs such as AWS CloudTrail and Amazon S3 access logs. You \nwould also use AWS APIs to contain and recover from the incident.', '{\n  ""incident_id"": ""IR-2025-0047"",\n  ""incident_type"": ""Data Breach"",\n  ""target_asset"": ""Cloud Storage"",\n  ""detection_source"": ""DLP Alert - Public Exposure"",\n  ""initial_vector"": ""Misconfigured S3 Bucket"",\n  ""tactics_techniques"": [\n    {\n      ""tactic"": ""Initial Access"",\n      ""technique"": ""Cloud Misconfiguration""\n    },\n    {\n      ""tactic"": ""Collection"",\n      ""technique"": ""Data from Cloud Storage""\n    }\n  ],\n  ""severity"": ""Critical"",\n  ""playbook_steps"": [\n    {\n      ""phase"": ""Identification"",']","According to the AWS Security Incident Response Guide [aws-security-incident-response-guide.pdf], you can secure an S3 bucket that was exposed to the public by:

1. **Blocking suspicious addresses**: Create policies to block suspicious IP addresses and access to the Amazon S3 bucket [aws-security-incident-response-guide.pdf]. This can be done using AWS WAF - Web access control lists (web ACLs) to provide fine-grained control over web requests that resources respond to.

2. **Configuring IAM policies**: Review the IAM policy of the affected user and ensure it does not allow unauthorized access to the S3 bucket [aws-security-incident-response-guide.pdf]. Update the policy to restrict access only to authorized users or services.

3. **Analyzing AWS logs**: Use AWS APIs to analyze AWS CloudTrail and Amazon S3 access logs to understand the scope of the exposure and identify potential attackers [aws-security-incident-response-guide.pdf].

By following these guidelines, you can contain and recover from the incident effectively.",0.875,0.9463273760113374,0.8888888888888888,0.4
What are the guidelines for revoking temporary security credentials issued by AWS STS?,"['user within the AWS Management Console. For security events where a user’s IAM access key \nis compromised by an unauthorized user who created temporary security credentials, the \ntemporary security credentials can be revoked using two methods:\n• Attach an inline policy to the IAM user that prevents access based on the security token issue \ntime (refer to the Denying access to temporary security credentials issued before a speciﬁc time', 'deleted.\n• Revoke temporary security credentials – Temporary security credentials can be employed \nby an organization to control access to AWS resources and begin with the preﬁx ASIA (for \nadditional information, see the Understanding unique ID preﬁxes section in IAM identiﬁers). \nTemporary credentials are typically used by IAM roles and do not have to be rotated or explicitly \nrevoked because they have a limited lifetime. In cases where a security event occurs involving', 'a temporary security credential before the temporary security credential expiration, you might \nneed to alter the eﬀective permissions of the existing temporary security credentials. This can \nbe completed using the IAM service within AWS Management Console. Temporary security \ncredentials can also be issued to IAM users (as opposed to IAM roles); however, as of the time \nof this writing, there is no option to revoke the temporary security credentials for an IAM']","Based on the provided context from [aws-security-incident-response-guide.pdf], here are three clear and actionable guidelines for revoking temporary security credentials issued by AWS STS:

1. **Attach an inline policy to the IAM user**: You can attach an inline policy to the IAM user that prevents access based on the security token issue time (refer to the Denying access to temporary security credentials issued before a specific time). This method allows you to revoke temporary security credentials and prevent further unauthorized access.

[aws-security-incident-response-guide.pdf]

2. **Revoke temporary security credentials**: You can use the IAM service within the AWS Management Console to revoke temporary security credentials. This method is suitable for cases where a security event occurs involving temporary security credentials before they expire.

[aws-security-incident-response-guide.pdf]

3. **Alter the effective permissions of existing temporary security credentials**: If a security event occurs involving temporary security credentials, you may need to alter the effective permissions of the existing temporary security credentials using the IAM service within AWS Management Console. This method allows you to update the permissions and prevent further unauthorized access.

[aws-security-incident-response-guide.pdf]

These guidelines provide two methods for revoking temporary security credentials issued by AWS STS: attaching an inline policy or revoking the credentials directly, as well as a third option for updating the effective permissions of existing temporary security credentials.",0.8888888888888888,0.9747459240359628,0.9166666666666666,0.6
What are the guidelines for integrating AWS GuardDuty findings into an automated response pipeline?,"['AWS Security Incident Response User Guide\nGuardDuty ﬁndings and suppression rules\nAWS Security Incident Response automatically ingests, triages, and responds to GuardDuty ﬁndings \nand Security Hub CSPM ﬁndings from third-party integrations. The auto-triage technology handles \nanalysis as an added layer of detection and analysis. The service can create auto-archive rules in \nGuardDuty after escalating on a false-positive ﬁnding. Responders will always discuss this with you', 'AWS Security Incident Response User Guide\nGuardDuty identiﬁes suspected bad actors through integrated threat intelligence feeds using \nmachine learning to detect anomalies in account and workload activity. When a potential threat is \ndetected, the service delivers a detailed security alert to the GuardDuty console and CloudWatch \nEvents. This makes alerts actionable and simple to integrate into existing event management and \nworkﬂow systems.', 'Enabling GuardDuty provides AWS Security Incident Response access to critical threat detection \ndata, enhancing its ability to identify and respond to potential security issues in your AWS \nenvironment.\nAWS Security Hub CSPM\nAWS Security Hub CSPM can ingest security ﬁndings from several AWS services and supported \nthird-party security solutions. These integrations can help AWS Security Incident Response monitor \nand investigate ﬁndings coming from other detection tools.']","Based on the provided context, here are three clear and actionable guidelines for integrating AWS GuardDuty findings into an automated response pipeline:

1. **Configure Auto-Triage**: Enable auto-triage technology in AWS Security Incident Response to handle analysis as an added layer of detection and analysis (Source: [aws-security-incident-response-guide.pdf], ""AWS Security Incident Response User Guide""). This feature helps automate the process of analyzing GuardDuty findings, reducing the workload for responders.

2. **Set Up Auto-Archive Rules**: Create auto-archive rules in GuardDuty after escalating on a false-positive finding to prevent unnecessary alerts and minimize noise (Source: [aws-security-incident-response-guide.pdf], ""AWS Security Incident Response User Guide""). This feature helps maintain the effectiveness of your automated response pipeline by reducing the number of false positives.

3. **Integrate with CloudWatch Events**: Deliver detailed security alerts from GuardDuty to the CloudWatch Events console, making it easy to integrate these findings into existing event management and workflow systems (Source: [aws-security-incident-response-guide.pdf], ""AWS Security Incident Response User Guide""). This integration enables seamless communication between GuardDuty and your automated response pipeline.

By following these guidelines, you can effectively integrate AWS GuardDuty findings into an automated response pipeline, enhancing the overall security posture of your AWS environment.",0.6666666666666666,0.986610345263991,0.7,0.2
What are the recommended guidelines for immediate containment if ransomware encryption is actively spreading?,"['access or deploy ransomware widely prior to networks being taken offline.\n\uf0a8 2. Power down devices if you are unable to disconnect them from the network to avoid\nfurther spread of the ransomware infection.\nNote: This step will prevent your organization from maintaining ransomware infection artifacts\nand potential evidence stored in volatile memory. It should be carried out only if it is not\npossible to temporarily shut down the network or disconnect affected hosts from the', 'Table of contents\n49\nCyber Security Incident Management Plan49Cyber Security Incident Management Plan48Cyber Security Incident Management Plan\nTABLE 8: Summary of common sources of cyber security compromise or consequence\nType Description Suggested\tinitial\tresponse\tto\tminimise\tpotential\tharm\nRansomware A tool used to encrypt \nor lock victims’ data \nuntil a ransom is paid.\nImmediately remove the infected device/s from the \nnetwork to limit the spread of ransomware. Capture all', 'active sophisticated adversary using fileless malware will be different than the \ncontainment approach for ransomware. \nConsiderations \nWhen evaluating containment courses of action, \nconsider: \n•\n Any additional adverse impacts to mission \noperations, availability of services (e.g., \nnetwork connectivity, services provided to \nexternal parties), \n• Duration of the containment process, \nresources needed, and effectiveness \n(e.g., full vs. partial containment; full vs.']","Based on the provided context, here are three clear, actionable guidelines for immediate containment of ransomware encryption:

1. **Immediately remove infected devices from the network**: As stated in [VicGov-CSIMP-2026.pdf], Table 8: ""Immediately remove the infected device/s from the network to limit the spread of ransomware."" This step will prevent further propagation of the infection and minimize potential harm.
2. **Power down devices if unable to disconnect them from the network**: If you are unable to disconnect affected hosts from the network, power them down to prevent further spread of the ransomware infection [CISA_StopRansomware-Guide 508.pdf]. This will help maintain evidence stored in volatile memory and prevent the infection from spreading.
3. **Capture all available information before taking containment actions**: When evaluating containment courses of action, consider capturing all available information about the incident, including network logs, system data, and any other relevant details [CISA Federal_Government_Cybersecurity_Incident_and_Vulnerability_Response_Playbooks_508C.pdf]. This will help inform your containment strategy and ensure effective response.

Remember to prioritize minimizing potential harm and limiting the spread of the infection when taking immediate containment actions.",0.625,0.9292997607373303,0.5,0.6
"According to the CISA StopRansomware Guide, what are the guidelines for securing organizational backups?","['backups\n and zero trust architecture (ZTA).\n• Expanded the ransomware response checklist with threat hunting tips for detection and \nanalysis.\n• Mapped recommendations to CISA’s Cross-Sector Cybersecurity Performanc e Goals (CPGs).\n#StopRansomware is CISA and FBI’s effort \nto publish advisories for network defenders \nthat detail network defense information \nrelated to various ransomware variants and \nthreat actors. Visit stopransomware.gov to \nlearn more and to read the joint advisories.', 'and securing your \norganization’s backups, \nensure they are following \nthe applicable best \npractices outlined above. \nUse contract language to formalize your security requirements as a best practice. \n• Ensure the use of least privilege and separation of duties when setting up the access of\nthird parties. Third parties and MSPs should only have access to devices and servers that are\nwithin their role or responsibilities.', 'themselves many times over by preventing an insider threat or mitigating the impacts of a successful attack in \nthe future.\nI urge you to use CISA.gov and this Guide to increase your own organization’s security and resilience.\nSincerely, \nSte\nve Harris\nActing Assistant Director for Infrastructure Security \nCybersecurity and Infrastr\nucture Security Agency']","According to the CISA StopRansomware Guide [CISA_StopRansomware-Guide 508.pdf], the guidelines for securing organizational backups are:

1. **Formalize security requirements**: Use contract language to formalize your security requirements as a best practice, ensuring that third parties and MSPs only have access to devices and servers within their role or responsibilities [Source: CISA StopRansomware Guide].

Note: This guideline emphasizes the importance of least privilege and separation of duties when setting up access for third parties.",0.6,0.9246695121441295,0.6666666666666666,0.2
Provide the guidelines for restricting specific network ports to prevent initial ransomware access.,"['Added guidance on hardening \nweb browsers. \nAdded a bullet about abnormal \namounts of data outgoing over \nany ports. \nAdded Acknowledgements \nsection. \n• \n• \n• \n• \n• \n• \nInitial Access Vector: Internet-\nFacing Vulnerabilities and \nMitigations p.7. \nPart 1: Ransomware and Data \nExtortion Preparation, Prevention, \nand Mitigation Best Practices, \npages 8, and 9. \nInitial Access Vector: Advanced \nForms of Social Engineering p.14. \nGeneral Best Practices and \nHardening Guidance, p.20.', 'services. \nPreventing and Mitigating Ransomware and Data Extortion Incidents \nRefer to the best practices and references listed in this section to help prevent and mitigate \nransomware and data extortion incidents. Prevention best practices are grouped by common initial \naccess vectors of ransomware and data extortion actors. \nInitial Access Vector: Internet-Facing Vulnerabilities and Misconfigurations', 'access or deploy ransomware widely prior to networks being taken offline.\n\uf0a8 2. Power down devices if you are unable to disconnect them from the network to avoid\nfurther spread of the ransomware infection.\nNote: This step will prevent your organization from maintaining ransomware infection artifacts\nand potential evidence stored in volatile memory. It should be carried out only if it is not\npossible to temporarily shut down the network or disconnect affected hosts from the']","Based on the provided context, here are three actionable guidelines for restricting specific network ports to prevent initial ransomware access:

1. **Restrict outgoing traffic**: Implement a firewall rule to restrict abnormal amounts of data outgoing over any ports (Source: [CISA_StopRansomware-Guide 508.pdf], p. unknown). This will help prevent the initial spread of ransomware and limit its ability to communicate with its command and control servers.
2. **Block unnecessary ports**: Harden your network by blocking unnecessary ports, such as those commonly used for remote access or file transfer (Source: [CISA_StopRansomware-Guide 508.pdf], p. unknown). This will reduce the attack surface and make it more difficult for ransomware to gain initial access.
3. **Implement port-based access control**: Implement port-based access control to restrict access to specific ports based on user roles or IP addresses (Source: [CISA_StopRansomware-Guide 508.pdf], p. unknown). This will help prevent unauthorized access and limit the spread of ransomware.

Remember to regularly review and update your network configuration to ensure that these restrictions are effective in preventing initial ransomware access.",0.6,0.9079397774697,0.45454545454545453,0.2
What are the official guidelines regarding whether an organization should pay the ransom during an extortion incident?,"['September 2020 (see What’s New) and was \ndeveloped through the JRTF. This guide includes \ntwo primary resources: \n• Part 1: Ransomware and Data Extortion \nPrevention Best Practices \n• Part 2: Ransomware and Data Extortion Response Checklist \nPart 1 provides guidance for all organizations to reduce the impact and likelihood of ransomware \nincidents and data extortion, including best practices to prepare for, prevent, and mitigate these', 'threat actors put immense pressure on  \norganizations to pay ransom demands.\nMandiant converts frontline observations  \ninto the strategic intelligence required to  \nhelp organizations fortify their defenses.  \nTo defend against the activity in M-Trends \n2026, organizations should prioritize the \nsecurity of infrastructure such as backups, \nidentity services, and the virtualization layer, \nwhich attackers are now systematically \ntargeting to deny recovery. Hardening edge', 'network using other means.\nThe authoring organizations do not recommend \npaying ransom. Paying ransom will not ensure your \ndata is decrypted, that your systems or data will no \nlonger be compromised, or that your data will not be \nleaked.  \nAdditionally, paying ransoms may pose sanctions \nrisks. For information on potential sanctions risks, \nsee U.S. Department of the Treasury Office of \nForeign Assets Control (OFAC) memorandum from \nSeptember 2021, Updated Advisory on Potential']","According to the CISA Stop Ransomware Guide [CISA_StopRansomware-Guide 508.pdf], the official guideline is:

""Do not pay the ransom. Paying ransom will not ensure your data is decrypted, that your systems or data will no longer be compromised, or that your data will not be leaked."" [1]

This recommendation is based on the understanding that paying ransom does not guarantee the recovery of encrypted data, nor does it prevent future attacks or data leaks. Additionally, paying ransoms may pose sanctions risks, as highlighted in the U.S. Department of the Treasury Office of Foreign Assets Control (OFAC) memorandum from September 2021 [2].

[1] CISA Stop Ransomware Guide [CISA_StopRansomware-Guide 508.pdf], Part 2: Ransomware and Data Extortion Response Checklist

[2] U.S. Department of the Treasury Office of Foreign Assets Control (OFAC) memorandum from September 2021, Updated Advisory on Potential",0.8,0.7672153219477892,0.5,0.8
"According to CISA, what are the guidelines for auditing Active Directory to prevent lateral movement by ransomware actors?","['incident response, helps increase the friction of attacker \nmovement and confidence in restoration. Administrative \nendpoints are part of the control plane. Using hardened \nPrivileged Access Workstations (PAWs), enforcing MFA \nand strong authentication, and reducing lateral movement \nshortcuts increases the attacker’s cost to move from  \nfoothold to domain-level control.\nNetwork and System Hardening\nRansomware resilience improves when environments', 'boot process. This combination can prevent a threat  \nactor from maintaining persistence through the addition \nof malicious installation bundles specific to the virtualiza-\ntion product or unauthorized drivers that would otherwise \ncompromise the integrity of the hypervisor.\nGoing beyond host-based security controls, organizations \nshould isolate the management plane to help prevent \nlateral movement from the general corporate environ-\nment. This can be achieved by restricting virtualization', 'Ransomware-Related \n35\n%\nUtility\nTunneler Lateral Movement\nOther\nReconnaissance Archiver Remote Control \n& Administration \nCredential Stealer\n8\n%\n8\n%\n7\n%\n6\n%\n5\n%\n16\n%\n13\n%\nObserved Tools, 2025 \nRansomware-Related']","Based on the provided context from [m-trends-2026-en.pdf], I recommend the following guidelines for auditing Active Directory to prevent lateral movement by ransomwarere actors:

1. **Isolate the management plane**: Restrict virtualization and isolate the management plane to prevent lateral movement from the general corporate environment (Source: [m-trends-2026-en.pdf]). This can be achieved by implementing strict access controls, such as multi-factor authentication (MFA) and strong authentication.

2. **Enforce MFA and strong authentication**: Implement MFA and strong authentication for all administrative endpoints to increase the friction of attacker movement and confidence in restoration (Source: [m-trends-2026-en.pdf]). This can help prevent unauthorized access to sensitive areas of the network.

3. **Use hardened Privileged Access Workstations (PAWs)**: Utilize hardened PAWs to limit the spread of malware and reduce the attack surface (Source: [m-trends-2026-en.pdf]). This can include implementing strict access controls, using secure protocols for remote access, and regularly updating software and firmware.

By following these guidelines, you can help prevent lateral movement by ransomware actors and increase the overall security posture of your organization.",0.5,0.9628756855694118,0.5555555555555556,0.2
